leaf_id,raw_file_path,is_processed_valid,reason_skipped,num_raw_points,num_processed_points,file_shape_mask,file_radial_ect,file_combined_viz
Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z73,Transect/Batch_1_W/Danum_Valley_Field_Center_Combretum_nigrescens124b__z73.npy,True,,748,748,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z73.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z73.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z73.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z76,Transect/Batch_1_W/Danum_Valley_Field_Center_Combretum_nigrescens124b__z76.npy,True,,667,667,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z76.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z76.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z76.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z8,Transect/Batch_1_W/Danum_Valley_Field_Center_Combretum_nigrescens124b__z8.npy,True,,710,710,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z8.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z8.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z8.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z87,Transect/Batch_1_W/Danum_Valley_Field_Center_Combretum_nigrescens124b__z87.npy,True,,667,667,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z87.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z87.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Combretum_nigrescens124b__z87.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z1,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z1.npy,True,,1609,1609,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z1.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z1.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z1.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z11,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z11.npy,True,,1720,1720,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z11.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z11.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z11.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z119,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z119.npy,True,,1416,1416,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z119.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z119.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z119.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z159,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z159.npy,True,,1259,1259,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z159.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z159.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z159.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z162,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z162.npy,True,,1239,1239,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z162.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z162.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z162.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z36,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z36.npy,True,,1803,1803,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z36.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z36.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z36.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z45,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z45.npy,True,,1274,1274,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z45.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z45.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z45.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z52,Transect/Batch_1_W/Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z52.npy,True,,1181,1181,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z52.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z52.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Coscinum_blumeanum_89b__z52.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z1,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z1.npy,True,,940,940,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z1.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z1.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z1.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z10,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z10.npy,True,,1178,1178,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z10.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z10.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z10.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z11,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z11.npy,True,,1190,1190,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z11.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z11.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z11.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z13,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z13.npy,True,,1071,1071,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z13.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z13.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z13.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z14,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z14.npy,True,,973,973,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z14.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z14.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z14.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z2,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z2.npy,True,,791,791,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z2.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z2.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z2.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z25,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z25.npy,True,,1223,1223,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z25.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z25.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z25.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z28,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z28.npy,True,,1384,1384,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z28.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z28.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z28.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z3,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z3.npy,True,,1143,1143,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z3.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z3.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z3.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z4,Transect/Batch_1_W/Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z4.npy,True,,1038,1038,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z4.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z4.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dillenia_excelsa_2_54__z4.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z12,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z12.npy,True,,1348,1348,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z12.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z12.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z12.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z22,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z22.npy,True,,1706,1706,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z22.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z22.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z22.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z35,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z35.npy,True,,1765,1765,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z35.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z35.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z35.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z4,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z4.npy,True,,1723,1723,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z4.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z4.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z4.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z41,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z41.npy,True,,1928,1928,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z41.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z41.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z41.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z46,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z46.npy,True,,1847,1847,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z46.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z46.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_dentatus_2_38b__z46.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z1,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z1.npy,True,,508,508,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z1.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z1.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z1.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z11,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z11.npy,True,,754,754,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z11.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z11.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z11.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z16,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z16.npy,True,,647,647,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z16.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z16.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z16.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z18,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z18.npy,True,,708,708,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z18.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z18.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z18.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z21,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z21.npy,True,,877,877,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z21.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z21.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z21.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z24,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z24.npy,True,,598,598,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z24.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z24.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z24.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z27,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z27.npy,True,,1139,1139,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z27.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z27.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z27.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z28,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z28.npy,True,,1054,1054,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z28.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z28.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z28.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z30,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z30.npy,True,,998,998,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z30.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z30.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z30.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z31,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z31.npy,True,,781,781,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z31.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z31.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z31.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z33,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z33.npy,True,,484,484,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z33.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z33.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z33.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z36,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z36.npy,True,,870,870,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z36.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z36.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z36.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z38,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z38.npy,True,,488,488,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z38.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z38.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z38.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z4,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z4.npy,True,,664,664,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z4.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z4.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z4.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z40,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z40.npy,True,,777,777,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z40.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z40.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z40.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z42,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z42.npy,True,,1088,1088,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z42.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z42.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z42.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z44,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z44.npy,True,,739,739,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z44.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z44.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z44.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z47,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z47.npy,True,,847,847,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z47.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z47.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z47.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z50,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z50.npy,True,,956,956,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z50.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z50.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z50.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z53,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z53.npy,True,,910,910,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z53.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z53.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z53.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z56,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z56.npy,True,,458,458,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z56.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z56.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z56.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z59,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z59.npy,True,,576,576,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z59.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z59.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z59.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z6,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z6.npy,True,,739,739,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z6.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z6.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z6.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z63,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z63.npy,True,,815,815,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z63.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z63.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z63.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z66,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z66.npy,True,,543,543,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z66.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z66.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z66.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z68,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z68.npy,True,,891,891,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z68.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z68.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z68.png
Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z70,Transect/Batch_1_W/Danum_Valley_Field_Center_Dimocarpus_longan_112__z70.npy,True,,933,933,shape_masks/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z70.png,radial_ects/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z70.png,combined_viz/Transect__Batch_1_W__Danum_Valley_Field_Center_Dimocarpus_longan_112__z70.png
